Title,Grammage,Selling Price,MRP,Discount %,Deal Tags,Quantity Bought,Rating,Reviews,Link,Ad/Not Ad,Date,Search Term,Pincode,Category
"NutriOrganics Unpolished Ragi Flour, 1.5kg |100% Natural | Finger Millet Flour | Nachni Atta | Kelvaragu Flour | Rich in Calcium & Protein",1.5kg,185,498,62.85,Limited time deal,1K+ bought in past month,4.4,450,https://www.amazon.in/NutriOrganics-Unpolished-Ragi-Flour-Kelvaragu/dp/B0925QDXC2/ref=sr_1_44?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-44,Not Ad,19-05-2025,atta,560064,atta
Aashirvaaad Atta 5kg,5kg,No Price,No Price,0.0,No Deal,40+ bought in past month,No Rating,No Reviews,https://www.amazon.in/Generic-Aashirvaaad-Atta-5kg/dp/B0DV9JM566/ref=sr_1_45?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-45,Not Ad,19-05-2025,atta,560064,atta
Diabexy Atta Sugar Control for Diabetes - 1kg,1kg,505,522,3.26,No Deal,1K+ bought in past month,4.0,"2,285",https://www.amazon.in/Diabexy-Atta-Sugar-Control-Diabetes/dp/B089RJKX9R/ref=sr_1_46?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-46,Not Ad,19-05-2025,atta,560064,atta
Manna Multigrain Atta/Multi Millet Atta 1Kg | Diabetic Friendly | Low GI Wheat Flour with 25% Millets | High Protein & Fibre | Low sugar | For Weight Loss,1kg,121,165,26.67,No Deal,300+ bought in past month,4.1,"3,029",https://www.amazon.in/Manna-MultiGrain-Millets-Flour-Nutrient-Powerhouse/dp/B07ZJN4NJQ/ref=sr_1_47?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-47,Not Ad,19-05-2025,atta,560064,atta
NutroActive Keto Atta Net Carb (3g Net Carb Per Roti) Extremely Low Carb Flour - 1kg,3g,509,531,4.14,No Deal,900+ bought in past month,4.0,"1,383",https://www.amazon.in/NutroActive-Keto-Atta-Extremely-Flour/dp/B08DFN9ZYY/ref=sr_1_48?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-48,Not Ad,19-05-2025,atta,560064,atta
Bagrry's Oats Atta 1000gm Pouch | High in Protein & Fibre | Helps Manage Weight & Reduce Cholesterol | Non GMO | Healthy Oats Atta |100% Whole Grain Oats Atta,1000g,269,280,3.93,No Deal,600+ bought in past month,4.5,62,https://www.amazon.in/Bagrrys-1000gm-Protein-Cholesterol-Healthy/dp/B0D9QTBDRM/ref=sr_1_49?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-49,Not Ad,19-05-2025,atta,560064,atta
"More Whole Wheat Atta Loose, 1Kg",1kg,60,150,60.0,No Deal,50+ bought in past month,4.0,"1,783",https://www.amazon.in/Whole-Wheat-Atta-loose-100/dp/B07VK6RNLB/ref=sr_1_50?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-50,Not Ad,19-05-2025,atta,560064,atta
"True Elements Bajra Atta 1kg - Bajra Flour, Bajri | Millet Flour | 100% Natural & Gluten Free | High Fibre Atta",1kg,189,225,16.0,No Deal,200+ bought in past month,4.2,63,https://www.amazon.in/True-Elements-Bajra-Atta-1kg/dp/B0BNHRS6L4/ref=sr_1_51?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-51,Not Ad,19-05-2025,atta,560064,atta
"Life More - Jowar Flour, 500 Gm",500 g,43,60,28.33,No Deal,1K+ bought in past month,4.2,399,https://www.amazon.in/More-Life-Flour-Jowar-500g/dp/B07KJMR3GG/ref=sr_1_52_f3_0o_fs?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-52,Not Ad,19-05-2025,atta,560064,atta
Lo! Low Carb Delights - High Protein Flour | 8 Gms of Protein Per Roti | Low Carb Atta | Lab Tested Low Carb Flour for Diet Food - 1 Kg,8 g,469,499,6.01,Limited time deal,100+ bought in past month,4.2,413,https://www.amazon.in/Lo-Foods-Protein-Friendly-Flour/dp/B07ZJN93BV/ref=sr_1_53?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-53,Not Ad,19-05-2025,atta,560064,atta
Jackfruit365 Green Jackfruit Flour-Helps Control Sugar- 400g,365 g,280,No Price,0.0,No Deal,3K+ bought in past month,4.2,"13,054",https://www.amazon.in/Eastern-Jackfruit365-Green-Jackfruit-Flour/dp/B08BXWVKJJ/ref=sr_1_54?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-54,Not Ad,19-05-2025,atta,560064,atta
TWF Amaranth Flour | Stone Ground | Not Pulverized | Rajgira Atta | Naturally Gluten-Free | Virgin - Nutrient Rich (1 Kg),1 kg,249,499,50.1,No Deal,200+ bought in past month,4.6,162,https://www.amazon.in/TWF-Amaranth-Pulverized-Naturally-Gluten-Free/dp/B0DRL13C73/ref=sr_1_55?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-55,Not Ad,19-05-2025,atta,560064,atta
"Jiwa 30 Degree Amaranth Flour / Atta| Patented Cold Pressed Flour | Slow Ground | Puffed Soft Rotis | Rajgira Atta | Millet Flour | Upwas, Farali, Vrat Atta | Amaranthus Atta| 1 kg",1 kg,285,299,4.68,No Deal,400+ bought in past month,3.9,761,https://www.amazon.in/JIWA-healthy-nature-Amaranth-Certified/dp/B08QFHG54P/ref=sr_1_56?dib=eyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I&dib_tag=se&keywords=atta&qid=1747638762&sr=8-56,Not Ad,19-05-2025,atta,560064,atta
Wheafree Multigrain Gluten Free Atta (5Kg) (Pack of 1) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs | Healthy and Tasty | Vegetarian,5kg,790,800,1.25,No Deal,1K+ bought in past month,3.8,"2,685",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcyNDM2NTE4NDA2MTA6MTc0NzYzODc2MjpzcF9idGY6MzAwMjQ2NTMyMTQ5MjMyOjowOjo&url=%2FWheafree-Gluten-Less-Flour-5kg%2Fdp%2FB01N0F9SDJ%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638762%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Ad,19-05-2025,atta,560064,atta
TRIVAA ORGANICS 100% Whole Wheat Atta - (Premium MP Sharbati) | 1 KG Pack | Freshly Milled After Order | Hand Picked Grains | Low temperature Griding | High Fiber | High Protein | Fine Texture | 0% Maida | No Preservatives | 90-Days Shelf Life | Chemical & Pesticide Free - Pack of 2,1 kg,229,299,23.41,No Deal,No data,No Rating,No Reviews,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcyNDM2NTE4NDA2MTA6MTc0NzYzODc2MjpzcF9idGY6MzAwNTYwMjg4NDAxNjMyOjowOjo&url=%2FTRIVAA-ORGANICS-100-Whole-Wheat%2Fdp%2FB0F1MR37PR%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638762%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Ad,19-05-2025,atta,560064,atta
Nutty Yogi Gluten Free Tapioca Flour | Sabudana Atta | Tapioca Starch | 100% Organic | Food for Fasting | Keto Diet Plan |Tapioca Flour - 800gm(Pack of 3),800g,498,597,16.58,No Deal,No data,3.9,335,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcyNDM2NTE4NDA2MTA6MTc0NzYzODc2MjpzcF9idGY6MzAwNDUwMTc1NTkxNzMyOjowOjo&url=%2FNutty-Yogi-Gluten-Tapioca-Flour%2Fdp%2FB09F9SP5CR%2Fref%3Dsr_1_59_sspa%3Fdib%3DeyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638762%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Ad,19-05-2025,atta,560064,atta
Indijan Multigrain Superfood Atta/Flour 5 Kg|11 Ingridients & 35% Millets+Superfoods/Low carb + Protein+ Vitamins+ Dietary fibre/100% Wholegrain/Immunity Booster/Diabetic Friendly/Low GI,5 kg,799,850,6.0,No Deal,30+ bought in past month,3.9,346,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzcyNDM2NTE4NDA2MTA6MTc0NzYzODc2MjpzcF9idGY6MzAwNDMwMjQ2Mjc3NTMyOjowOjo&url=%2FMultigrain-Superfood-Ingridients-Superfoods-Wholegrain%2Fdp%2FB0925YWX94%2Fref%3Dsr_1_60_sspa%3Fdib%3DeyJ2IjoiMSJ9.mAk8VhD3UOuZfr7KUrNMEe6-6jOKvxHhsSr9RzMAZHoVlgpc6aFdol8kFdP2Bve4Uo4GP6E7c1mvG2ozAYqSUl5SXztUX1VT22ku7sIQylq6WDzpXj40Dh-6ymLeNWHLBPEGHeW1lmnz-cDkuxU65bKMpUawMqTCFlOki-qEK1sUrKqNsjhlYiTFEiIDG5e2w3C8MwSd-unPT2C9NPyiMLWaK5WyuKWz4NNzVuC_rT8NvRXkct-rvnDbfOEHXPIPfrR8ArhOwhdUZAjs_q0t0eMc916XnpOX92d0B8lm92g.1AJtPA5q7CcZS-BhCe9DDB0T3Lt9L5Ydb7YT7Sddw3I%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638762%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Ad,19-05-2025,atta,560064,atta
Two Brothers Organic Farms - Khapli Wheat Flour (10kg) | High Dietary Fiber for Easy Digestion | Stoneground Emmer Khapli Atta,10kg,2227,2345,5.03,No Deal,200+ bought in past month,4.1,"2,416",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTc1OTI5MzMxNTMyMDc1OjE3NDc2Mzg4MDI6c3BfYXRmX25leHQ6MzAwNDYwODYxNzYyMTMyOjowOjo&url=%2FBrothers-Organic-Amorearth-Ancient-Stoneground%2Fdp%2FB08FT35S4M%2Fref%3Dsr_1_49_sspa%3Fdib%3DeyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638802%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Ad,19-05-2025,atta,560064,atta
"GirOrganic Stoneground 1 kg Sharbati Wheat Atta/Flour | Nutrient-Rich Flour for Sourdough, Rotis, and More",1 kg,240,250,4.0,No Deal,50+ bought in past month,4.2,53,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTc1OTI5MzMxNTMyMDc1OjE3NDc2Mzg4MDI6c3BfYXRmX25leHQ6MzAwNTAyNTQwMjg1NjMyOjowOjo&url=%2FGirOrganic-Stoneground-Sharbati-Nutrient-Rich-Sourdough%2Fdp%2FB0D41YWJCJ%2Fref%3Dsr_1_52_sspa%3Fdib%3DeyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE%26dib_tag%3Dse%26keywords%3Datta%26qid%3D1747638802%26sr%3D8-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Ad,19-05-2025,atta,560064,atta
Diabexy Atta Gluten Free Sugar Control for Diabetics- 1 kg,1 kg,479,495,3.23,No Deal,100+ bought in past month,3.8,256,https://www.amazon.in/Diabexy-Atta-Gluten-Sugar-Control/dp/B0995YT4K5/ref=sr_1_53?dib=eyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE&dib_tag=se&keywords=atta&qid=1747638802&sr=8-53,Not Ad,19-05-2025,atta,560064,atta
"Pro Nature Wheat Atta Flour, 5Kg",5kg,445,No Price,0.0,No Deal,No data,2.7,12,https://www.amazon.in/Pro-Nature-Wheat-Atta-Flour/dp/B08GLP13BG/ref=sr_1_54_f3_0o_fs?dib=eyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE&dib_tag=se&keywords=atta&qid=1747638802&sr=8-54,Not Ad,19-05-2025,atta,560064,atta
"Dr. Gluten Multigrain Gold Gluten-Free Flour Atta 1kg- Tested Gluten Free Healthy Atta | High Fiber & Protein | Antioxidants With Goodness of brown rice | Soya Free | Suitable for Celiac | Easy to digest | Versatile & Perfect for Rotis, Parathas and Weight management Diet | 1kg Pack",1kg,160,No Price,0.0,No Deal,600+ bought in past month,4.1,397,https://www.amazon.in/Dr-Gluten-Multigrain-Chapati-Flour/dp/B08QS9YTJ2/ref=sr_1_55?dib=eyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE&dib_tag=se&keywords=atta&qid=1747638802&sr=8-55,Not Ad,19-05-2025,atta,560064,atta
"Aashirvaad Nature’s Superfoods Ragi Flour, 500g Pack, High Fibre & Protein Atta | Gluten-Free Flour",500g,62,No Price,0.0,No Deal,600+ bought in past month,4.4,"5,413",https://www.amazon.in/Aashirvaad-Natures-Super-Foods-Flour/dp/B07M6YJTG5/ref=sr_1_56_f3_0o_fs?dib=eyJ2IjoiMSJ9.NeWy35T4TCjdPmT7Zr3leFDWLrUASs0KI_pGJD2RoIpdQEfvgBSi6-INZbQXVENn5InQEgXJMcY7B9kGEHXNZSnuNZgignAXQZ5HQpT61r157n7EexT3krQUjcynWR1-ZUzpDP3JZHXGwsgZYKz_y4ClGR6R8VJOGUAtL6CDKmTT9yoSauvmlTFE2xNItuzihBKZlZIZS3-FErEjGJm0oDznrwD4F7iEG5-dzjalnsUEWVp2L2Dz_qTDJg2CmA1t9L8lRm7dcmOmuZwNMgcHThlggnrDEcUvL2nie3LVUxA.pnWgLf2_wwd8flSOcGK85z04f9meCkOu89vPydHE9mE&dib_tag=se&keywords=atta&qid=1747638802&sr=8-56,Not Ad,19-05-2025,atta,560064,atta
